crimeDate,CRIME_NUM,location_description,day,month,year,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog
2020-02-20,131,STREET,4,02,2020,18.8,-1.2,1038.6,10.0,8.2,13,15.9,30.9,9.0,0.0,999.9,0
2020-02-21,148,STREET,5,02,2020,21.4,3.6,1036.3,10.0,8.8,17.1,26.0,37.9,10.0,0.0,999.9,0
2020-02-22,156,STREET,6,02,2020,36.0,18.1,1024.3,10.0,12.6,17.1,26.0,50.0,28.0,0.0,999.9,0
2020-02-23,181,STREET,7,02,2020,43.3,26.0,1015.8,10.0,10.4,14,22.0,55.0,28.2,0.0,999.9,0
2020-02-24,128,STREET,1,02,2020,41.3,29.2,1012.6,10.0,8.4,15.9,999.9,55.0,35.1,0.0,999.9,0
2020-02-25,95,STREET,2,02,2020,37.8,30.1,1013.2,9.7,17.8,27,35.0,39.9,33.8,0.0,999.9,1
2020-02-26,123,STREET,3,02,2020,31.0,24.7,1018.2,4.7,17.3,27,33.0,41.0,28.0,0.02,1.2,1
2020-02-27,133,STREET,4,02,2020,27.5,13.0,1018.5,10.0,10,15.9,25.1,33.1,25.0,0.1,1.2,1
2020-02-28,144,STREET,5,02,2020,24.2,8.1,1017.8,10.0,7.8,13,20.0,32.0,19.0,0.0,1.2,0
2020-02-29,150,STREET,6,02,2020,25.7,4.2,1021.8,10.0,8.1,12,18.1,37.0,17.1,0.0,1.2,0
2020-03-01,183,STREET,7,03,2020,40.7,25.5,1013.4,10.0,11,17.1,26.0,60.1,17.1,0.0,999.9,0
2020-03-02,133,STREET,1,03,2020,45.6,33.7,1006.7,10.0,6.1,9.9,15.0,60.1,30.2,0.0,999.9,0
2020-03-03,128,STREET,2,03,2020,38.5,28.9,1003.2,10.0,8.7,20,33.0,50.0,32.0,0.0,999.9,1
2020-03-04,123,STREET,3,03,2020,41.7,26.1,1011.0,10.0,8.4,14,20.0,48.9,32.0,0.0,999.9,0
2020-03-05,117,STREET,4,03,2020,41.9,25.1,1015.6,10.0,10.4,22,38.1,53.1,32.0,0.0,999.9,0
2020-03-06,152,STREET,5,03,2020,36.8,24.8,1022.6,9.7,15.3,24.1,33.0,53.1,32.0,0.0,999.9,1
2020-03-07,159,STREET,6,03,2020,34.6,20.9,1032.4,9.8,7.3,15,24.1,53.1,25.0,0.0,999.9,0
2020-03-08,155,STREET,7,03,2020,50.5,23.9,1023.4,10.0,13.7,19,31.1,66.9,42.1,0.0,999.9,0
2020-03-09,125,STREET,1,03,2020,55.1,38.1,1017.3,9.1,14.2,18.1,32.1,66.9,43.0,0.02,999.9,1
2020-03-10,130,STREET,2,03,2020,45.9,39.6,1018.5,9.0,9.6,15.9,28.9,57.0,37.0,0.81,999.9,1
2020-03-11,119,STREET,3,03,2020,39.4,32.1,1019.0,8.8,4.7,11.1,999.9,51.1,35.1,0.0,999.9,1
2020-03-12,132,STREET,4,03,2020,44.4,38.3,1010.7,8.2,7.2,12,20.0,57.9,36.0,0.0,999.9,1
2020-03-13,144,STREET,5,03,2020,44.1,28.5,1017.6,9.3,12.8,21,32.1,57.9,34.0,0.01,999.9,1
2020-03-14,170,STREET,6,03,2020,39.1,22.6,1030.9,9.7,8.7,15,999.9,50.0,33.1,0.0,999.9,1
2020-03-15,137,STREET,7,03,2020,35.8,25.7,1036.1,9.7,11.5,18.1,22.9,42.1,33.1,0.01,999.9,1
2020-03-16,106,STREET,1,03,2020,35.1,28.9,1028.6,8.3,4.5,8,999.9,42.1,30.0,0.0,999.9,1
2020-03-17,147,STREET,2,03,2020,40.8,28.0,1023.4,8.7,6.8,12,18.1,50.0,30.2,0.04,999.9,1
2020-03-18,121,STREET,3,03,2020,41.7,27.6,1022.4,8.5,5.6,9.9,999.9,50.0,37.0,0.0,999.9,1
2020-03-19,102,STREET,4,03,2020,44.7,41.8,1016.8,3.5,6.7,9.9,15.0,55.0,39.0,0.29,999.9,1
2020-03-20,109,STREET,5,03,2020,47.8,41.1,1016.5,9.4,12.5,17.1,28.9,64.4,34.0,0.28,999.9,1
2020-03-21,85,STREET,6,03,2020,31.2,18.4,1034.5,10.0,12,17.1,22.9,34.0,28.0,0.06,999.9,0
2020-03-22,78,STREET,7,03,2020,30.7,20.3,1033.3,9.0,6.4,12,19.0,37.0,26.1,0.0,999.9,1
2020-03-23,104,STREET,1,03,2020,35.6,30.7,1022.6,5.7,3.8,7,999.9,45.0,26.2,0.21,1.2,1
2020-03-24,87,STREET,2,03,2020,39.6,31.9,1019.9,7.9,5.3,11.1,999.9,48.9,33.1,0.05,3.1,0
2020-03-25,103,STREET,3,03,2020,42.7,34.5,1014.1,8.2,5.1,12,999.9,57.9,32.0,0.0,999.9,0
2020-03-26,91,STREET,4,03,2020,48.4,41.6,1009.7,9.9,9.1,15.9,22.0,57.9,32.0,0.0,999.9,1
2020-03-27,86,STREET,5,03,2020,41.7,38.4,1012.0,5.0,9.7,15,999.9,52.0,37.0,0.0,999.9,1
2020-03-28,99,STREET,6,03,2020,48.8,45.8,1006.3,6.7,8,17.1,24.1,60.8,44.1,0.33,999.9,1
2020-03-29,112,STREET,7,03,2020,51.4,41.7,1000.2,8.8,16.6,28,48.0,66.9,44.1,0.36,999.9,1
2020-03-30,102,STREET,1,03,2020,45.4,33.9,1016.6,10.0,12.6,18.1,32.1,63.0,39.9,0.0,999.9,1
2020-03-31,93,STREET,2,03,2020,39.8,32.0,1019.0,9.8,10.4,14,999.9,51.1,37.0,0.0,999.9,1
2020-04-01,98,STREET,3,04,2020,42.6,34.2,1018.1,10.0,7.5,14,999.9,53.1,37.0,0.0,999.9,0
2020-04-02,83,STREET,4,04,2020,45.9,33.3,1020.8,10.0,4.8,11.1,999.9,61.0,34.0,0.0,999.9,0
2020-04-03,121,STREET,5,04,2020,54.8,36.5,1018.0,10.0,4.8,12,999.9,70.0,34.0,0.0,999.9,1
2020-04-04,94,STREET,6,04,2020,47.6,38.2,1017.8,10.0,7.3,11.1,19.0,70.0,37.9,0.06,999.9,1
2020-04-05,100,STREET,7,04,2020,42.1,29.4,1021.9,10.0,7.3,13,999.9,53.1,35.1,0.0,999.9,0
2020-04-06,98,STREET,1,04,2020,47.3,33.5,1019.1,9.9,5.6,12,19.0,64.0,35.1,0.0,999.9,1
2020-04-07,110,STREET,2,04,2020,62.7,51.8,1007.9,9.3,5.8,15.9,24.1,80.1,51.1,0.04,999.9,1
2020-04-08,103,STREET,3,04,2020,60.7,51.1,1005.5,9.0,7,22,29.9,80.1,51.1,0.01,999.9,1
2020-04-09,83,STREET,4,04,2020,46.2,29.9,1006.9,10.0,14.7,24.1,36.9,53.1,39.9,0.22,999.9,1
2020-04-10,100,STREET,5,04,2020,40.1,22.7,1015.0,10.0,10.9,17.1,25.1,50.0,33.1,0.0,999.9,0
2020-04-11,113,STREET,6,04,2020,50.3,29.0,1012.6,10.0,5.7,14,22.0,63.0,33.1,0.0,999.9,1
2020-04-12,98,STREET,7,04,2020,55.6,45.4,1004.3,9.6,7.4,15.9,28.0,66.0,42.1,0.17,999.9,1
2020-04-13,76,STREET,1,04,2020,45.1,34.2,1006.8,9.7,15.6,22,33.0,66.0,36.0,0.15,999.9,1
2020-04-14,69,STREET,2,04,2020,35.4,17.8,1021.1,10.0,11.3,20,31.1,55.9,30.0,0.02,999.9,1
2020-04-15,71,STREET,3,04,2020,33.3,19.1,1018.9,8.0,7.1,15,20.0,41.0,27.0,0.08,1.2,1
2020-04-16,107,STREET,4,04,2020,36.6,14.8,1024.0,10.0,8.4,13,21.0,46.9,27.1,0.02,1.2,0
2020-04-17,95,STREET,5,04,2020,38.5,26.8,1020.9,6.8,6.2,11.1,15.9,46.9,28.2,0.18,1.2,1
2020-04-18,104,STREET,6,04,2020,43.5,30.8,1014.6,10.0,11.5,22,35.0,59.0,34.0,0.11,2.0,0
2020-04-19,86,STREET,7,04,2020,53.0,32.5,1008.0,10.0,13.1,19,28.9,62.1,34.0,0.0,999.9,0
2020-04-20,89,STREET,1,04,2020,48.3,29.9,1007.3,10.0,7.9,20,33.0,64.0,36.0,0.0,999.9,0
2020-04-21,101,STREET,2,04,2020,47.3,22.5,1009.1,10.0,14.9,22.9,34.0,64.0,36.0,0.04,999.9,1
2020-04-22,87,STREET,3,04,2020,45.9,26.9,1013.7,9.8,6.3,12,999.9,63.0,36.0,0.0,999.9,1
2020-04-23,103,STREET,4,04,2020,49.9,41.8,1007.0,9.9,5.3,14,15.9,63.0,39.9,0.06,999.9,1
2020-04-24,100,STREET,5,04,2020,44.7,39.3,1010.5,5.7,9.3,13,999.9,57.0,42.1,0.0,999.9,0
2020-04-25,79,STREET,6,04,2020,44.2,36.6,1014.3,9.8,11,18.1,999.9,50.0,39.9,0.0,999.9,1
2020-04-26,105,STREET,7,04,2020,49.5,32.8,1017.8,9.9,11,19,22.9,63.0,41.0,0.19,999.9,1
2020-04-27,92,STREET,1,04,2020,52.9,32.9,1019.0,10.0,7.9,15.9,28.0,68.0,39.9,0.0,999.9,1
2020-04-28,101,STREET,2,04,2020,61.0,52.8,1010.8,7.7,6.1,15.9,26.0,75.9,39.9,0.16,999.9,1
2020-04-29,107,STREET,3,04,2020,56.5,53.0,999.7,6.5,7.2,15,24.1,75.9,48.0,0.52,999.9,1
2020-04-30,103,STREET,4,04,2020,46.7,39.8,1005.9,8.0,13.2,21,32.1,61.0,42.1,1.77,999.9,1
2020-05-01,134,STREET,5,05,2020,52.0,35.1,1015.3,10.0,4.7,9.9,999.9,68.0,37.9,0.03,999.9,0
2020-05-02,122,STREET,6,05,2020,65.3,45.6,1011.6,10.0,9.3,15,25.1,77.0,57.0,0.0,999.9,0
2020-05-03,120,STREET,7,05,2020,66.8,39.6,1012.0,10.0,8.3,12,22.9,77.0,57.0,0.0,999.9,0
2020-05-04,97,STREET,1,05,2020,47.6,33.0,1018.6,10.0,14.7,26,31.1,73.9,39.9,0.0,999.9,0
2020-05-05,88,STREET,2,05,2020,44.9,35.6,1016.0,10.0,10,17.1,999.9,48.9,39.9,0.04,999.9,1
2020-05-06,116,STREET,3,05,2020,49.2,26.1,1018.2,10.0,7.2,11.1,18.1,63.0,39.9,0.05,999.9,0
2020-05-07,94,STREET,4,05,2020,56.2,34.1,1014.9,10.0,9.3,17.1,33.0,66.0,39.9,0.0,999.9,0
2020-05-08,107,STREET,5,05,2020,43.7,26.3,1015.4,10.0,13.1,24.1,31.1,66.0,39.0,0.0,999.9,0
2020-05-09,106,STREET,6,05,2020,42.3,21.2,1021.9,10.0,8.5,15,25.1,59.0,30.9,0.0,999.9,0
2020-05-10,101,STREET,7,05,2020,49.6,34.2,1015.6,9.5,11.1,20,26.0,59.0,31.1,0.0,999.9,1
2020-05-11,97,STREET,1,05,2020,43.3,32.3,1021.7,10.0,5.6,9.9,999.9,55.0,37.0,0.2,999.9,1
2020-05-12,117,STREET,2,05,2020,50.3,29.1,1022.2,10.0,8,15,21.0,63.0,41.0,0.0,999.9,0
2020-05-13,121,STREET,3,05,2020,53.5,28.9,1022.9,10.0,8.7,15,22.9,69.1,41.0,0.0,999.9,0
2020-05-14,98,STREET,4,05,2020,60.6,52.0,1014.7,8.2,9.5,13,22.0,73.0,42.1,0.52,999.9,1
2020-05-15,148,STREET,5,05,2020,68.0,59.5,1010.4,8.4,5.8,15.9,28.9,79.0,54.0,3.74,999.9,1
2020-05-16,146,STREET,6,05,2020,59.5,49.5,1017.7,10.0,9.2,15.9,20.0,79.0,50.0,0.03,999.9,0
2020-05-17,110,STREET,7,05,2020,58.7,54.2,1011.6,5.8,9.4,15.9,22.9,68.0,50.0,1.15,999.9,1
2020-05-18,127,STREET,1,05,2020,61.3,57.6,1006.8,6.0,6.2,13,999.9,68.0,53.1,2.52,999.9,1
2020-05-19,103,STREET,2,05,2020,54.2,51.9,1011.1,2.2,12.5,15.9,22.0,64.0,52.0,0.14,999.9,1
2020-05-20,157,STREET,3,05,2020,58.7,50.5,1019.0,9.6,10,15.9,22.0,66.0,52.0,0.11,999.9,1
2020-05-21,128,STREET,4,05,2020,61.5,49.2,1019.2,10.0,7.6,13,999.9,70.0,53.1,0.0,999.9,0
2020-05-22,136,STREET,5,05,2020,62.6,53.4,1016.8,7.6,3.3,8,999.9,72.0,57.0,0.0,999.9,1
2020-05-23,127,STREET,6,05,2020,65.8,56.3,1013.4,9.1,7.2,15.9,17.1,87.1,55.0,0.0,999.9,1
2020-05-24,172,STREET,7,05,2020,74.2,62.4,1011.6,9.5,5,15.9,22.9,90.0,55.0,0.52,999.9,1
2020-05-25,161,STREET,1,05,2020,78.0,64.1,1012.9,9.5,7.9,12,15.0,90.0,64.0,0.18,999.9,1
2020-05-26,128,STREET,2,05,2020,78.8,64.8,1014.2,10.0,7,20,999.9,91.9,68.0,99.99,999.9,1
2020-05-27,119,STREET,3,05,2020,79.5,64.1,1013.0,10.0,6.4,12,999.9,91.9,68.0,0.07,999.9,0
2020-05-28,130,STREET,4,05,2020,74.9,64.8,1010.8,9.5,8.9,18.1,999.9,87.1,70.0,0.03,999.9,1
2020-05-29,148,STREET,5,05,2020,66.8,55.2,1013.1,9.7,9,19,26.0,82.0,59.0,0.21,999.9,1
2020-05-30,213,STREET,6,05,2020,63.2,47.5,1020.2,10.0,7.9,17.1,999.9,75.9,55.0,0.0,999.9,0
2020-05-31,313,STREET,7,05,2020,58.7,40.9,1025.9,10.0,7.5,13,999.9,73.0,50.0,0.0,999.9,0
2020-06-01,189,STREET,1,06,2020,62.8,42.3,1022.9,10.0,9.1,18.1,25.1,75.9,53.1,0.0,999.9,1
2020-06-02,179,STREET,2,06,2020,77.4,56.7,1012.4,10.0,14.3,18.1,25.1,93.9,53.1,0.02,999.9,0
2020-06-03,180,STREET,3,06,2020,79.1,62.0,1009.6,9.8,9.2,19,22.9,91.9,66.2,0.0,999.9,1
2020-06-04,134,STREET,4,06,2020,78.3,61.2,1007.4,10.0,6.4,12,999.9,88.0,66.0,0.19,999.9,1
2020-06-05,148,STREET,5,06,2020,78.8,63.7,1009.3,9.9,6.2,13,21.0,89.1,70.0,0.0,999.9,0
2020-06-06,126,STREET,6,06,2020,73.9,56.9,1015.5,9.7,7.9,12,18.1,89.1,66.0,0.0,999.9,0
2020-06-07,169,STREET,7,06,2020,66.1,51.4,1018.6,10.0,8.5,13,999.9,79.0,55.9,0.0,999.9,0
2020-06-08,133,STREET,1,06,2020,74.8,52.8,1014.7,10.0,7,12,14.0,90.0,55.9,0.0,999.9,0
2020-06-09,95,STREET,2,06,2020,79.3,58.3,1006.0,9.7,10.5,29.9,52.1,91.0,62.1,0.0,999.9,1
2020-06-10,111,STREET,3,06,2020,76.0,66.9,998.3,9.6,12.5,22.9,38.1,82.9,66.2,0.56,999.9,1
2020-06-11,135,STREET,4,06,2020,68.2,50.8,1014.4,9.9,11,18.1,32.1,84.0,59.0,0.3,999.9,1
2020-06-12,154,STREET,5,06,2020,69.7,50.4,1022.9,10.0,6.1,14,20.0,82.0,59.0,0.0,999.9,0
2020-06-13,114,STREET,6,06,2020,58.2,45.0,1025.3,10.0,13,15.9,22.0,75.0,52.0,0.0,999.9,1
2020-06-14,126,STREET,7,06,2020,60.5,43.0,1027.0,10.0,9.8,17.1,18.1,68.0,52.0,0.0,999.9,0
2020-06-15,132,STREET,1,06,2020,62.6,43.0,1027.7,10.0,6.6,9.9,17.1,73.0,52.0,0.0,999.9,0
2020-06-16,139,STREET,2,06,2020,69.5,48.5,1025.9,10.0,5.5,11.1,999.9,86.0,52.0,0.0,999.9,0
2020-06-17,126,STREET,3,06,2020,76.0,53.6,1021.6,10.0,5.2,13,999.9,87.1,57.0,0.0,999.9,0
2020-06-18,142,STREET,4,06,2020,78.3,52.0,1017.3,10.0,4.7,12,999.9,89.1,64.0,0.0,999.9,0
2020-06-19,150,STREET,5,06,2020,80.6,54.9,1015.1,9.9,4.5,9.9,19.0,93.0,66.0,0.0,999.9,0
2020-06-20,168,STREET,6,06,2020,82.1,60.5,1013.4,9.8,7.1,15.9,24.1,93.0,69.1,0.0,999.9,1
2020-06-21,142,STREET,7,06,2020,75.7,63.9,1011.4,9.9,6.4,12,21.0,91.0,69.1,0.19,999.9,1
2020-06-22,176,STREET,1,06,2020,76.9,64.8,1009.8,9.7,6.5,15.9,25.1,87.1,66.9,0.0,999.9,1
2020-06-23,156,STREET,2,06,2020,69.7,58.2,1007.0,9.4,9.6,14,22.9,78.1,63.0,1.55,999.9,1
2020-06-24,135,STREET,3,06,2020,69.8,54.4,1009.9,10.0,6.2,12,19.0,80.1,61.0,0.0,999.9,1
2020-06-25,153,STREET,4,06,2020,73.5,53.0,1012.7,10.0,5.7,14,15.0,86.0,62.1,0.04,999.9,0
2020-06-26,142,STREET,5,06,2020,74.8,60.5,1013.1,9.4,5.7,11.1,17.1,86.0,62.1,0.0,999.9,1
2020-06-27,153,STREET,6,06,2020,78.0,68.3,1008.6,9.8,6.7,20,46.0,88.0,70.0,1.55,999.9,1
2020-06-28,183,STREET,7,06,2020,78.3,68.1,1008.2,10.0,5.6,14,999.9,88.0,72.0,0.0,999.9,0
2020-06-29,140,STREET,1,06,2020,81.1,68.5,1011.0,10.0,6.5,22.9,32.1,93.0,72.0,0.0,999.9,1
2020-06-30,150,STREET,2,06,2020,79.2,70.3,1012.2,9.7,5.4,9.9,999.9,93.0,72.0,0.3,999.9,1
2020-07-01,130,STREET,3,07,2020,81.4,66.7,1012.1,10.0,7.8,14,17.1,91.0,73.9,0.0,999.9,0
2020-07-02,171,STREET,4,07,2020,79.8,64.1,1015.7,10.0,6.3,9.9,999.9,91.0,69.1,0.0,999.9,0
2020-07-03,171,STREET,5,07,2020,80.8,62.2,1016.8,10.0,3.5,8.9,999.9,91.0,69.1,0.0,999.9,0
2020-07-04,191,STREET,6,07,2020,81.0,67.5,1016.1,10.0,5.6,14,18.1,91.0,69.1,0.0,999.9,0
2020-07-05,196,STREET,7,07,2020,81.9,66.3,1015.0,9.5,5.1,30.3,999.9,93.9,71.1,0.0,999.9,0
2020-07-06,145,STREET,1,07,2020,85.5,64.4,1014.6,10.0,3.6,9.9,999.9,95.0,71.1,0.0,999.9,0
2020-07-07,118,STREET,2,07,2020,86.5,66.6,1013.8,9.9,4.9,35,52.1,96.1,75.0,0.0,999.9,1
2020-07-08,134,STREET,3,07,2020,81.0,70.1,1013.0,10.0,5.1,21,31.1,96.1,73.0,0.19,999.9,1
2020-07-09,144,STREET,4,07,2020,84.3,69.4,1010.8,10.0,6.3,15.9,22.0,93.0,73.9,0.0,999.9,1
2020-07-10,171,STREET,5,07,2020,79.0,68.8,1008.9,9.5,10.6,15.9,28.0,93.0,71.1,0.65,999.9,1
2020-07-11,162,STREET,6,07,2020,78.0,63.7,1011.6,10.0,7.7,15.9,22.0,86.0,71.1,0.33,999.9,1
2020-07-12,173,STREET,7,07,2020,76.3,64.2,1010.0,10.0,8.9,18.1,25.1,84.9,71.1,0.0,999.9,0
2020-07-13,150,STREET,1,07,2020,73.6,60.8,1014.7,10.0,4.5,9.9,999.9,84.0,64.9,0.0,999.9,0
2020-07-14,163,STREET,2,07,2020,76.2,59.7,1015.7,10.0,6.5,14,21.0,86.0,64.9,0.0,999.9,0
2020-07-15,151,STREET,3,07,2020,79.5,65.7,1014.7,9.8,7.5,12,18.1,88.0,68.0,0.0,999.9,1
2020-07-16,157,STREET,4,07,2020,73.4,65.6,1014.6,9.4,8.2,15,999.9,88.0,66.0,0.46,999.9,1
2020-07-17,150,STREET,5,07,2020,78.1,65.4,1018.8,10.0,5.8,12,18.1,90.0,68.0,0.0,999.9,0
2020-07-18,153,STREET,6,07,2020,83.1,71.8,1014.5,10.0,9.3,15.9,24.1,91.0,68.0,0.0,999.9,0
2020-07-19,167,STREET,7,07,2020,81.5,73.2,1009.7,9.3,12.4,20,33.0,91.0,73.0,0.0,999.9,1
2020-07-20,143,STREET,1,07,2020,77.9,60.5,1014.2,10.0,6.6,11.1,18.1,87.1,68.0,0.18,999.9,0
2020-07-21,158,STREET,2,07,2020,76.6,63.2,1015.8,10.0,7.1,8.9,999.9,87.1,68.0,0.0,999.9,1
2020-07-22,143,STREET,3,07,2020,77.9,69.3,1013.1,10.0,6.2,9.9,999.9,88.0,72.0,0.03,999.9,1
2020-07-23,146,STREET,4,07,2020,74.5,59.6,1017.2,10.0,6.5,12,999.9,88.0,64.9,0.0,999.9,0
2020-07-24,147,STREET,5,07,2020,75.2,64.5,1020.2,10.0,5.8,11.1,999.9,87.1,64.9,0.0,999.9,0
2020-07-25,182,STREET,6,07,2020,80.2,65.9,1018.9,9.8,4.9,9.9,15.0,91.9,64.9,0.0,999.9,0
2020-07-26,178,STREET,7,07,2020,85.6,70.5,1015.7,10.0,9.4,18.1,26.0,96.1,69.1,0.0,999.9,0
2020-07-27,143,STREET,1,07,2020,80.6,70.8,1012.5,10.0,7.9,26,38.1,96.1,75.9,0.07,999.9,1
2020-07-28,157,STREET,2,07,2020,78.5,59.9,1013.4,10.0,7.3,12,22.0,90.0,69.1,0.01,999.9,0
2020-07-29,171,STREET,3,07,2020,81.2,65.3,1012.1,10.0,8.8,12,17.1,91.0,69.1,0.0,999.9,1
2020-07-30,153,STREET,4,07,2020,76.8,64.9,1012.2,9.7,9.9,19,24.1,91.0,72.0,0.66,999.9,1
2020-07-31,147,STREET,5,07,2020,73.8,61.2,1013.6,10.0,9.5,19,22.0,82.9,66.0,0.09,999.9,0
2020-08-01,154,STREET,6,08,2020,73.9,63.0,1012.2,10.0,7.5,13,999.9,82.0,69.1,0.0,999.9,1
2020-08-02,164,STREET,7,08,2020,74.8,62.6,1009.9,10.0,6.9,18.1,25.1,86.0,68.0,0.0,999.9,1
2020-08-03,159,STREET,1,08,2020,67.8,61.3,1015.2,10.0,8.3,15,17.1,86.0,63.0,0.05,999.9,0
2020-08-04,132,STREET,2,08,2020,66.0,49.9,1017.4,10.0,10.4,15.9,21.0,75.9,59.0,0.0,999.9,0
2020-08-05,152,STREET,3,08,2020,67.4,49.5,1018.9,10.0,5.1,9.9,17.1,78.1,55.9,0.0,999.9,0
2020-08-06,153,STREET,4,08,2020,73.4,54.5,1019.1,10.0,4.6,8.9,999.9,82.0,55.9,0.0,999.9,0
2020-08-07,151,STREET,5,08,2020,74.2,56.8,1020.0,10.0,3.9,8.9,999.9,86.0,62.1,0.0,999.9,0
2020-08-08,194,STREET,6,08,2020,78.2,59.8,1019.3,10.0,7.5,12,19.0,89.1,62.1,0.0,999.9,0
2020-08-09,193,STREET,7,08,2020,82.2,69.0,1016.8,10.0,8.9,14,20.0,93.0,68.0,0.0,999.9,0
2020-08-10,183,STREET,1,08,2020,79.2,71.9,1012.7,9.7,7.8,31.1,54.0,93.0,71.1,0.06,999.9,1
2020-08-11,149,STREET,2,08,2020,74.8,60.3,1013.7,10.0,6.2,11.1,999.9,91.0,66.0,0.41,999.9,0
2020-08-12,142,STREET,3,08,2020,75.6,54.8,1017.9,10.0,3.9,9.9,18.1,86.0,64.0,0.0,999.9,0
2020-08-13,169,STREET,4,08,2020,78.2,60.7,1018.3,10.0,4.9,9.9,15.0,87.1,64.0,0.0,999.9,0
2020-08-14,175,STREET,5,08,2020,78.8,61.7,1016.3,10.0,6.3,11.1,999.9,90.0,68.0,0.0,999.9,0
2020-08-15,179,STREET,6,08,2020,79.2,64.0,1013.4,9.8,4.4,11.1,999.9,91.0,68.0,0.0,999.9,1
2020-08-16,172,STREET,7,08,2020,74.7,58.2,1015.1,10.0,7.4,12,21.0,91.0,64.0,0.25,999.9,0
2020-08-17,171,STREET,1,08,2020,77.3,55.9,1015.2,10.0,5,8.9,999.9,86.0,64.0,0.0,999.9,0
2020-08-18,156,STREET,2,08,2020,74.9,54.4,1016.1,10.0,7.7,15.9,20.0,86.0,69.1,0.0,999.9,0
2020-08-19,168,STREET,3,08,2020,71.9,54.0,1018.2,10.0,4.4,11.1,999.9,84.0,62.1,0.0,999.9,0
2020-08-20,143,STREET,4,08,2020,74.4,52.9,1016.2,10.0,5.5,8.9,999.9,86.0,62.1,0.0,999.9,0
2020-08-21,160,STREET,5,08,2020,77.1,57.7,1013.6,10.0,4.8,8.9,999.9,88.0,64.0,0.0,999.9,0
2020-08-22,170,STREET,6,08,2020,78.5,59.3,1012.9,10.0,6.5,12,15.9,89.1,66.9,0.0,999.9,0
2020-08-23,174,STREET,7,08,2020,79.8,62.5,1013.8,10.0,6.7,13,18.1,91.9,66.9,0.0,999.9,1
2020-08-24,165,STREET,1,08,2020,82.6,67.9,1014.4,9.9,5.1,11.1,15.0,97.0,70.0,0.0,999.9,1
2020-08-25,153,STREET,2,08,2020,83.2,66.9,1015.8,10.0,7,21,33.0,97.0,72.0,0.03,999.9,1
2020-08-26,181,STREET,3,08,2020,83.6,68.7,1014.6,10.0,7.8,14,22.9,93.9,72.0,0.0,999.9,0
2020-08-27,167,STREET,4,08,2020,85.4,70.4,1010.8,10.0,9.2,12,19.0,95.0,75.9,0.0,999.9,0
2020-08-28,165,STREET,5,08,2020,85.5,70.6,1008.1,10.0,8.7,15.9,999.9,95.0,77.0,0.0,999.9,0
2020-08-29,171,STREET,6,08,2020,79.8,58.8,1006.3,10.0,12.6,17.1,22.0,95.0,70.0,0.0,999.9,0
2020-08-30,183,STREET,7,08,2020,72.0,53.0,1012.0,10.0,6.8,11.1,999.9,82.0,60.1,0.0,999.9,0
2020-08-31,167,STREET,1,08,2020,74.2,56.9,1009.6,10.0,8,12,18.1,84.9,60.1,0.0,999.9,0
2020-09-01,136,STREET,2,09,2020,73.3,62.3,1010.8,9.6,7,12,999.9,84.9,66.9,0.0,999.9,1
2020-09-02,151,STREET,3,09,2020,75.3,62.3,1008.6,9.0,7.8,13,24.1,88.0,69.1,0.24,999.9,1
2020-09-03,126,STREET,4,09,2020,76.7,54.7,1007.8,10.0,11.3,24.1,33.0,88.0,66.9,0.05,999.9,0
2020-09-04,172,STREET,5,09,2020,68.9,43.1,1016.8,10.0,8.4,15,25.1,88.0,55.9,0.0,999.9,0
2020-09-05,172,STREET,6,09,2020,72.9,48.5,1020.9,10.0,9.9,15.9,28.9,82.0,55.9,0.0,999.9,0
2020-09-06,175,STREET,7,09,2020,69.0,55.9,1017.3,9.2,8.5,20,29.9,82.9,59.0,0.2,999.9,1
2020-09-07,165,STREET,1,09,2020,75.7,60.2,1009.0,10.0,11,17.1,31.1,82.9,63.0,0.4,999.9,1
2020-09-08,135,STREET,2,09,2020,63.5,56.6,1015.4,8.6,13.6,22,25.1,80.1,60.1,0.67,999.9,1
2020-09-09,150,STREET,3,09,2020,61.9,56.8,1022.3,9.1,11.6,17.1,21.0,78.1,60.1,0.76,999.9,1
2020-09-10,154,STREET,4,09,2020,60.5,53.9,1026.6,9.2,10.4,15,20.0,68.0,55.0,0.56,999.9,1
2020-09-11,186,STREET,5,09,2020,62.4,57.2,1025.0,9.1,9,13,999.9,68.0,55.0,0.19,999.9,1
2020-09-12,186,STREET,6,09,2020,67.1,61.6,1016.3,7.5,7.9,11.1,18.1,73.0,61.0,0.05,999.9,1
2020-09-13,174,STREET,7,09,2020,67.9,58.2,1015.9,9.7,6.3,12,17.1,77.0,61.0,0.27,999.9,1
2020-09-14,155,STREET,1,09,2020,66.3,56.4,1025.3,10.0,3.3,8,999.9,77.0,57.9,0.02,999.9,0
2020-09-15,156,STREET,2,09,2020,67.8,56.0,1024.5,9.9,6.7,11.1,17.1,79.0,57.9,0.0,999.9,0
2020-09-16,175,STREET,3,09,2020,70.7,56.5,1016.9,9.9,7.9,14,21.0,84.0,60.1,0.0,999.9,0
2020-09-17,130,STREET,4,09,2020,68.2,54.7,1019.2,10.0,11.9,15.9,22.9,84.0,62.1,0.0,999.9,0
